ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense,fiscal_year
ENOV,2024-12-31,annual,1404301000.0,42367000.0,1309473000.0,48167000.0,1356134000.0,57100000.0,2024
ENOV,2025-12-31,annual,1379535000.0,59742000.0,1261793000.0,36389000.0,1343146000.0,34823000.0,2025
ENPH,2018-12-31,annual,109783000.0,28155000.0,81628000.0,106237000.0,3546000.0,9635000.0,2018
ENPH,2019-12-31,annual,108713000.0,6054000.0,102659000.0,251409000.0,-142696000.0,9691000.0,2019
ENPH,2020-12-31,annual,350616000.0,330509000.0,4898000.0,679379000.0,-328763000.0,21001000.0,2020
ENPH,2021-12-31,annual,1053396000.0,89882000.0,951594000.0,1016651000.0,934080000.0,45152000.0,2021
ENPH,2022-12-31,annual,1314805000.0,96263000.0,1199465000.0,1612843000.0,841561000.0,9438000.0,2022
ENPH,2023-12-31,annual,1317760000.0,5220000.0,1293738000.0,1695034000.0,1029012000.0,8839000.0,2023
ENPH,2024-12-31,annual,1331239000.0,107106000.0,1201089000.0,1622590000.0,962129000.0,8905000.0,2024
ENPH,2025-12-31,annual,1243783000.0,640394000.0,572194000.0,1512854000.0,769465000.0,4521000.0,2025
ENR,2018-09-30,annual,2458100000.0,251300000.0,976100000.0,522100000.0,1936000000.0,97500000.0,2018
ENR,2019-09-30,annual,3495100000.0,33500000.0,3416300000.0,258500000.0,3236600000.0,226000000.0,2019
ENR,2020-09-30,annual,4280400000.0,861600000.0,3306900000.0,1249800000.0,3030600000.0,195000000.0,2020
ENR,2021-09-30,annual,3570500000.0,134800000.0,3333400000.0,238900000.0,3331600000.0,161800000.0,2021
ENR,2022-09-30,annual,3622200000.0,34600000.0,3467500000.0,205300000.0,3416900000.0,158400000.0,2022
ENR,2023-09-30,annual,3454600000.0,37800000.0,3332100000.0,223300000.0,3231300000.0,168700000.0,2023
ENR,2024-09-30,annual,3308300000.0,32900000.0,3193000000.0,216900000.0,3091400000.0,155700000.0,2024
ENR,2025-09-30,annual,3532700000.0,40000000.0,3407900000.0,236200000.0,3296500000.0,154300000.0,2025
ENVA,2018-12-31,annual,860095000.0,2166000.0,857929000.0,52917000.0,805012000.0,79364000.0,2018
ENVA,2019-12-31,annual,1028404000.0,1511000.0,991181000.0,35895000.0,992509000.0,75604000.0,2019
ENVA,2020-12-31,annual,1014417000.0,38584000.0,946461000.0,297273000.0,717144000.0,86691000.0,2020
ENVA,2021-12-31,annual,1425386000.0,28332000.0,1384399000.0,165477000.0,1259909000.0,76509000.0,2021
ENVA,2022-12-31,annual,2292255000.0,31788000.0,2258660000.0,100165000.0,2192090000.0,115887000.0,2022
ENVA,2023-12-31,annual,2989025000.0,22343000.0,2943805000.0,377439000.0,2611586000.0,194779000.0,2023
ENVA,2024-12-31,annual,3595647000.0,233333000.0,3330149000.0,73910000.0,3521737000.0,290442000.0,2024
ENVA,2025-12-31,annual,4562463000.0,,4408381000.0,71709000.0,4490754000.0,169570000.0,2025
EPAC,2018-08-31,annual,532695000.0,30000000.0,502695000.0,250490000.0,282205000.0,30872000.0,2018
EPAC,2019-08-31,annual,460445000.0,7500000.0,452945000.0,211151000.0,249294000.0,28163000.0,2019
EPAC,2020-08-31,annual,304949000.0,11870000.0,255000000.0,152170000.0,152779000.0,19218000.0,2020
EPAC,2021-08-31,annual,227485000.0,11917000.0,175000000.0,140352000.0,87133000.0,5266000.0,2021
EPAC,2022-08-31,annual,248185999.0,14709000.0,200000000.0,120699000.0,127486999.0,4386000.0,2022
EPAC,2023-08-31,annual,253118000.0,13536000.0,210337000.0,154415000.0,98703000.0,12389000.0,2023
EPAC,2024-08-31,annual,229121000.0,14464000.0,189503000.0,167094000.0,62027000.0,13524000.0,2024
EPAC,2025-08-31,annual,227747000.0,17364000.0,182168000.0,151558000.0,76189000.0,9911000.0,2025
EPC,2018-09-30,annual,1296900000.0,193100000.0,1103800000.0,266400000.0,1030500000.0,68000000.0,2018
EPC,2019-09-30,annual,1229200000.0,131400000.0,1097800000.0,341600000.0,887600000.0,62600000.0,2019
EPC,2020-09-30,annual,1302700000.0,30200000.0,1237900000.0,364700000.0,938000000.0,61200000.0,2020
EPC,2021-09-30,annual,1318600000.0,37500000.0,1234200000.0,479200000.0,839400000.0,67900000.0,2021
EPC,2022-09-30,annual,1460700000.0,27800000.0,1391400000.0,188700000.0,1272000000.0,71400000.0,2022
EPC,2023-09-30,annual,1448100000.0,33500000.0,1360700000.0,216400000.0,1231700000.0,78500000.0,2023
EPC,2024-09-30,annual,1386000000.0,41200000.0,1275000000.0,209100000.0,1176900000.0,76500000.0,2024
EPC,2025-09-30,annual,1542400000.0,44900000.0,1383300000.0,225700000.0,1316700000.0,73200000.0,2025
EPRT,2018-12-31,annual,574116000.0,34000000.0,540116000.0,4236000.0,535880000.0,30192000.0,2018
EPRT,2019-12-31,annual,730807000.0,3885000.0,726922000.0,8304000.0,718618000.0,27037000.0,2019
EPRT,2020-12-31,annual,862991000.0,4083999.0,626272000.0,26602000.0,836389000.0,29651000.0,2020
EPRT,2021-12-31,annual,1191092000.0,12693000.0,1021706000.0,59758000.0,1131334000.0,33614000.0,2021
EPRT,2022-12-31,annual,1429757000.0,8979000.0,1420778000.0,62345000.0,1358433000.0,40370000.0,2022
EPRT,2023-12-31,annual,1691030000.0,11418000.0,1668618000.0,39807000.0,1651223000.0,52597000.0,2023
EPRT,2024-12-31,annual,2128217000.0,9475000.0,2117517000.0,40713000.0,2087504000.0,78544000.0,2024
EPRT,2025-12-31,annual,2522484000.0,923000.0,2511718000.0,60181000.0,2462303000.0,115283000.0,2025
ESE,2018-09-30,annual,220000000.0,-29035000.0,200000000.0,30477000.0,189523000.0,8798000.0,2018
ESE,2019-09-30,annual,314661000.0,21261000.0,265000000.0,61808000.0,224453000.0,8092000.0,2019
ESE,2020-09-30,annual,79153000.0,22368000.0,40000000.0,52560000.0,26593000.0,6730000.0,2020
ESE,2021-09-30,annual,182032000.0,20000000.0,134000000.0,56232000.0,125800000.0,2255000.0,2021
ESE,2022-09-30,annual,177853000.0,20000000.0,133000000.0,97724000.0,80129000.0,4851000.0,2022
ESE,2023-09-30,annual,138554000.0,20000000.0,82000000.0,41866000.0,96688000.0,8769000.0,2023
ESE,2024-09-30,annual,156810000.0,20000000.0,102000000.0,65963000.0,90847000.0,15247000.0,2024
ESE,2025-09-30,annual,230403000.0,20000000.0,166000000.0,101350000.0,129053000.0,17502000.0,2025
ESI,2018-12-31,annual,5376000000.0,25300000.0,5350700000.0,233600000.0,5142400000.0,311000000.0,2018
ESI,2019-12-31,annual,1583400000.0,23900000.0,1513200000.0,190100000.0,1393300000.0,90700000.0,2019
ESI,2020-12-31,annual,1572000000.0,23800000.0,1508100000.0,291900000.0,1280100000.0,63400000.0,2020
ESI,2021-12-31,annual,1967700000.0,31400000.0,1894200000.0,330100000.0,1637600000.0,54200000.0,2021
ESI,2022-12-31,annual,1982600000.0,27400000.0,1883800000.0,265600000.0,1717000000.0,51200000.0,2022
ESI,2023-12-31,annual,2025600000.0,26500000.0,1921000000.0,289300000.0,1736300000.0,49300000.0,2023
ESI,2024-12-31,annual,1905600000.0,25600000.0,1813600000.0,359400000.0,1546200000.0,56300000.0,2024
ESI,2025-12-31,annual,1625900000.0,0.0,1625900000.0,626500000.0,999400000.0,53400000.0,2025
ETD,2018-06-30,annual,1680000.0,1168000.0,516000.0,22363000.0,-20683000.0,325000.0,2018
ETD,2019-06-30,annual,50671000.0,550000.0,50000000.0,20824000.0,-19758000.0,425000.0,2019
ETD,2020-06-30,annual,180062000.0,27830000.0,50000000.0,72276000.0,107786000.0,455000.0,2020
ETD,2021-06-30,annual,126094000.0,27395000.0,,104596000.0,21498000.0,874000.0,2021
ETD,2022-06-30,annual,116325000.0,26240000.0,,121118000.0,6406000.0,201000.0,2022
ETD,2023-06-30,annual,130346000.0,26423000.0,,172707000.0,68216000.0,213000.0,2023
ETD,2024-06-30,annual,129278000.0,27723000.0,,161029000.0,59568000.0,245000.0,2024
ETD,2025-06-30,annual,124356000.0,27774000.0,,136133000.0,48178000.0,243000.0,2025
ETSY,2018-12-31,annual,342456000.0,3884000.0,276486000.0,624287000.0,-24529000.0,22178000.0,2018
ETSY,2019-12-31,annual,847012000.0,12409000.0,785126000.0,817252000.0,403719000.0,24320000.0,2019
ETSY,2020-12-31,annual,1115815000.0,8537000.0,1062299000.0,1669218000.0,-128284000.0,42025000.0,2020
ETSY,2021-12-31,annual,2388119000.0,6436000.0,2275418000.0,984612000.0,1607923000.0,9885000.0,2021
ETSY,2022-12-31,annual,2390070000.0,8964000.0,2279640000.0,1171691000.0,1468792000.0,14168000.0,2022
ETSY,2023-12-31,annual,2389516000.0,6079000.0,2283817000.0,1150441000.0,1475193000.0,14042000.0,2023
ETSY,2024-12-31,annual,2387713000.0,6148000.0,2288083000.0,1039500000.0,1576535000.0,13806000.0,2024
ETSY,2025-12-31,annual,742490000.0,649008000.0,2333230000.0,1619924000.0,-653346000.0,9458000.0,2025
EVTC,2018-12-31,annual,538306000.0,14250000.0,524056000.0,69973000.0,468333000.0,30044000.0,2018
EVTC,2019-12-31,annual,555649000.0,20023000.0,510947000.0,111030000.0,444619000.0,28811000.0,2019
EVTC,2020-12-31,annual,523523000.0,20080000.0,481041000.0,202649000.0,320874000.0,25074000.0,2020
EVTC,2021-12-31,annual,486571000.0,25330000.0,458177000.0,266351000.0,220220000.0,22810000.0,2021
EVTC,2022-12-31,annual,446972000.0,46686000.0,389498000.0,185274000.0,261698000.0,24772000.0,2022
EVTC,2023-12-31,annual,986409000.0,30560000.0,946816000.0,295600000.0,690809000.0,32321000.0,2023
EVTC,2024-12-31,annual,966582000.0,30096000.0,931562000.0,273645000.0,692937000.0,74733000.0,2024
EVTC,2025-12-31,annual,1159385000.0,39745000.0,1057330000.0,331831000.0,827554000.0,68278000.0,2025
EXPI,2018-12-31,annual,2628999.0,974659.0,1654337.0,20538057.0,-17909061.0,31959.0,2018
EXPI,2019-12-31,annual,1964364.0,434854.0,1529506.0,40087372.0,-38822903.0,252649.0,2019
EXPI,2020-12-31,annual,3622000.0,746000.0,2876000.0,100143000.0,-99323000.0,3946000.0,2020
EXPI,2021-12-31,annual,3025000.0,311000.0,2714000.0,108237000.0,-107161000.0,419000.0,2021
EXPI,2022-12-31,annual,869000.0,175000.0,,121594000.0,-120725000.0,802000.0,2022
EXPI,2023-12-31,annual,10000.0,10000.0,,125873000.0,-125863000.0,,2023
EXPI,2024-12-31,annual,,,,113607000.0,-113607000.0,,2024
EXPI,2025-12-31,annual,,,,124245000.0,-124245000.0,,2025
EXTR,2018-06-30,annual,197756000.0,9007000.0,188749000.0,121139000.0,76617000.0,13923000.0,2018
EXTR,2019-06-30,annual,178750000.0,9011000.0,169739000.0,169607000.0,9143000.0,12597000.0,2019
EXTR,2020-06-30,annual,499731000.0,54908000.0,394585000.0,193872000.0,305859000.0,23750000.0,2020
EXTR,2021-06-30,annual,409587000.0,61207000.0,315865000.0,246894000.0,162693000.0,22856000.0,2021
EXTR,2022-06-30,annual,365087000.0,61261000.0,270570000.0,194522000.0,170565000.0,12789000.0,2022
EXTR,2023-06-30,annual,275456000.0,56020000.0,187591000.0,234826000.0,40630000.0,17385000.0,2023
EXTR,2024-06-30,annual,250151000.0,30420000.0,178265000.0,156699000.0,93452000.0,16986000.0,2024
EXTR,2025-06-30,annual,223442000.0,25727000.0,163724000.0,231745000.0,-8303000.0,15928000.0,2025
EYE,2018-12-31,annual,578112000.0,10134000.0,548627000.0,17132000.0,560980000.0,37483000.0,2018
EYE,2019-12-31,annual,953398000.0,65696000.0,555933000.0,39342000.0,914056000.0,33300000.0,2019
EYE,2020-12-31,annual,1044686000.0,65552000.0,624611000.0,373903000.0,670783000.0,48327000.0,2020
EYE,2021-12-31,annual,973251000.0,64929000.0,543566000.0,305800000.0,667451000.0,25612000.0,2021
EYE,2022-12-31,annual,1002821000.0,81323000.0,563388000.0,229425000.0,773396000.0,462000.0,2022
EYE,2023-12-31,annual,923155000.0,95570000.0,450771000.0,149896000.0,773259000.0,14339000.0,2023
EYE,2024-12-31,annual,816031000.0,201086000.0,239145000.0,73948000.0,742083000.0,16184000.0,2024
EYE,2025-12-31,annual,694600000.0,106896000.0,223238000.0,38708000.0,655892000.0,16946000.0,2025
EZPW,2018-09-30,annual,416883000.0,190181000.0,226702000.0,285311000.0,131572000.0,27834000.0,2018
EZPW,2019-09-30,annual,238594000.0,214000.0,238380000.0,157567000.0,81027000.0,32637000.0,2019
EZPW,2020-09-30,annual,454011000.0,49955000.0,251016000.0,304542000.0,149469000.0,22472000.0,2020
EZPW,2021-09-30,annual,477779000.0,52263000.0,264186000.0,253667000.0,224112000.0,22177000.0,2021
EZPW,2022-09-30,annual,545993000.0,52334000.0,312903000.0,206028000.0,339965000.0,9972000.0,2022
EZPW,2023-09-30,annual,610481000.0,91447000.0,325847000.0,220595000.0,389886000.0,16456000.0,2023
EZPW,2024-09-30,annual,566942000.0,162070000.0,224256000.0,170513000.0,396429000.0,13585000.0,2024
EZPW,2025-09-30,annual,764040000.0,61228000.0,518076000.0,469524000.0,294516000.0,23029000.0,2025
FBK,2018-12-31,annual,1057634000.0,1011623000.0,46011000.0,749690000.0,133784000.0,35503000.0,2018
FBK,2019-12-31,annual,345746000.0,35525000.0,54675000.0,789943000.0,244184000.0,56501000.0,2019
FBK,2020-12-31,annual,299694000.0,55187000.0,238324000.0,2369145000.0,-897051000.0,48986000.0,2020
FBK,2021-12-31,annual,226517000.0,46367000.0,171778000.0,3348178000.0,-1443136000.0,37628000.0,2021
FBK,2022-12-31,annual,494989000.0,69754000.0,415677000.0,2287702000.0,-321527000.0,69187000.0,2022
FBK,2023-12-31,annual,468353000.0,108764000.0,400710000.0,1705819000.0,-259255000.0,271193000.0,2023
FBK,2024-12-31,annual,246551000.0,13499000.0,173028000.0,1743366000.0,-670112000.0,309035000.0,2024
FBK,2025-12-31,annual,283206000.0,99865000.0,212764000.0,1555706000.0,-659298000.0,317826000.0,2025
FBNC,2018-12-31,annual,749609000.0,343000000.0,406609000.0,964249000.0,-56289000.0,23777000.0,2018
FBNC,2019-12-31,annual,538671000.0,238000000.0,300671000.0,1053247000.0,69369000.0,33903000.0,2019
FBNC,2020-12-31,annual,22993000.0,3374000.0,61829000.0,1820422000.0,-344297000.0,19562000.0,2020
FBNC,2021-12-31,annual,19502000.0,2517000.0,67386000.0,3091576000.0,-441660000.0,9523000.0,2021
FBNC,2022-12-31,annual,237822000.0,52446000.0,287507000.0,2584811000.0,-32496000.0,16103000.0,2022
FBNC,2023-12-31,annual,321667000.0,554429000.0,552834000.0,2427234000.0,83812000.0,142101000.0,2023
FBNC,2024-12-31,annual,14552000.0,15550000.0,14552000.0,2404682000.0,-492955000.0,186967000.0,2024
FBNC,2025-12-31,annual,74569000.0,,-2755000.0,2195315000.0,-72190000.0,158988000.0,2025
FBP,2018-12-31,annual,1074236000.0,150086000.0,184150000.0,2346036000.0,495323000.0,99584000.0,2018
FBP,2019-12-31,annual,854150000.0,100000000.0,184150000.0,2637459000.0,307459000.0,108816000.0,2019
FBP,2020-12-31,annual,923762000.0,300000000.0,183762000.0,5799063000.0,-509799000.0,92660000.0,2020
FBP,2021-12-31,annual,398726000.0,214964000.0,183762000.0,8996819000.0,-2156914000.0,64779000.0,2021
FBP,2022-12-31,annual,933895000.0,550133000.0,183762000.0,5998922000.0,455115000.0,67321000.0,2022
FBP,2023-12-31,annual,661700000.0,475000000.0,661700000.0,5893148000.0,-525000.0,226376000.0,2023
FBP,2024-12-31,annual,561700000.0,,561700000.0,5724717000.0,-597015000.0,287674000.0,2024
FBP,2025-12-31,annual,364369000.0,107612000.0,200000000.0,657149000.0,-292780000.0,254216000.0,2025
FBRT,2018-12-31,annual,1709160000.0,44539000.0,1664621000.0,191390000.0,1517770000.0,70000000.0,2018
FBRT,2019-12-31,annual,2485390000.0,394359000.0,2084895000.0,87246000.0,2398144000.0,90418000.0,2019
FBRT,2020-12-31,annual,2149212000.0,186828000.0,1962384000.0,82071000.0,2067141000.0,66556000.0,2020
FBRT,2021-12-31,annual,7571069000.0,4178784000.0,2404980000.0,4721800000.0,7416140000.0,60835000.0,2021
FBRT,2022-12-31,annual,4448272000.0,440008000.0,4001836000.0,415042000.0,4268958000.0,165708000.0,2022
FBRT,2023-12-31,annual,4182755000.0,174055000.0,4008700000.0,337595000.0,3845160000.0,305577000.0,2023
FBRT,2024-12-31,annual,4312947000.0,236608000.0,4076339000.0,184443000.0,4128504000.0,338471000.0,2024
FBRT,2025-12-31,annual,4239320000.0,2953902000.0,4062909000.0,185181000.0,4054139000.0,288327000.0,2025
FCF,2018-12-31,annual,906879000.0,721823000.0,185056000.0,1008194000.0,807932000.0,40035000.0,2018
FCF,2019-12-31,annual,436035000.0,201853000.0,234182000.0,1024148000.0,314179000.0,55402000.0,2019
FCF,2020-12-31,annual,350628000.0,117373000.0,233255000.0,1187804000.0,-5953000.0,32938000.0,2020
FCF,2021-12-31,annual,320584000.0,138315000.0,182269000.0,1436752000.0,-74788000.0,15297000.0,2021
FCF,2022-12-31,annual,553918000.0,372694000.0,181224000.0,916905000.0,399674000.0,17732000.0,2022
FCF,2023-12-31,annual,784592000.0,597835000.0,181863000.0,1167979000.0,637599000.0,144322000.0,2023
FCF,2024-12-31,annual,343124000.0,80139000.0,258658000.0,1281032000.0,209715000.0,221571000.0,2024
FCF,2025-12-31,annual,452335000.0,281147000.0,261742000.0,103280000.0,349055000.0,206601000.0,2025
FCPT,2018-12-31,annual,617501000.0,1609000.0,615892000.0,92041000.0,523851000.0,19959000.0,2018
FCPT,2019-12-31,annual,674945000.0,5005000.0,669940000.0,5083000.0,669260000.0,26516000.0,2019
FCPT,2020-12-31,annual,782595000.0,10000000.0,772595000.0,11064000.0,748872000.0,29231000.0,2020
FCPT,2021-12-31,annual,892625000.0,7517000.0,885108000.0,6300000.0,876908000.0,32555000.0,2021
FCPT,2022-12-31,annual,1000618000.0,9000.0,995477000.0,26296000.0,974322000.0,36405000.0,2022
FCPT,2023-12-31,annual,1118527000.0,50000000.0,1112689000.0,16322000.0,1102205000.0,44606000.0,2023
FCPT,2024-12-31,annual,1142992000.0,150473000.0,1137889000.0,4081000.0,1138911000.0,49231000.0,2024
FCPT,2025-12-31,annual,1210574000.0,,1204171000.0,12144000.0,1198430000.0,51873000.0,2025
FDP,2018-12-31,annual,662400000.0,500000.0,661900000.0,21300000.0,641100000.0,22100000.0,2018
FDP,2019-12-31,annual,722300000.0,32799999.0,586800000.0,33299999.0,689000000.0,23000000.0,2019
FDP,2020-12-31,annual,685200000.0,29000000.0,541800000.0,16500000.0,668700000.0,20700000.0,2020
FDP,2021-12-31,annual,702000000.0,38300000.0,527700000.0,16100000.0,685900000.0,20300000.0,2021
FDP,2022-12-31,annual,737300000.0,42900000.0,547100000.0,17200000.0,720100000.0,24400000.0,2022
FDP,2023-12-31,annual,598200000.0,48600000.0,406100000.0,33800000.0,564400000.0,24100000.0,2023
FDP,2024-12-31,annual,411300000.0,40100000.0,248900000.0,32600000.0,378700000.0,18400000.0,2024
FDP,2025-12-31,annual,474900000.0,46900000.0,176200000.0,35700000.0,439200000.0,11200000.0,2025
FELE,2018-12-31,annual,206354000.0,111975000.0,94379000.0,59173000.0,147181000.0,9839000.0,2018
FELE,2019-12-31,annual,142643000.0,31717000.0,93141000.0,64405000.0,78238000.0,8245000.0,2019
FELE,2020-12-31,annual,126473000.0,13641000.0,91966000.0,130787000.0,-4314000.0,4627000.0,2020
FELE,2021-12-31,annual,236773000.0,113301000.0,90535000.0,40536000.0,196237000.0,5196000.0,2021
FELE,2022-12-31,annual,264844000.0,142715000.0,89271000.0,45790000.0,219054000.0,11525000.0,2022
FELE,2023-12-31,annual,156276000.0,29671000.0,88056000.0,84963000.0,71313000.0,11790000.0,2023
FELE,2024-12-31,annual,191618000.0,136692000.0,11622000.0,220540000.0,-28922000.0,6319000.0,2024
FELE,2025-12-31,annual,280491000.0,52345000.0,135184000.0,99662000.0,180829000.0,10641000.0,2025
FFBC,2018-12-31,annual,1611430000.0,1040691000.0,570739000.0,3053214000.0,1337471000.0,91147000.0,2018
FFBC,2019-12-31,annual,1730557000.0,1316181000.0,413163000.0,3109723000.0,1472918000.0,123324000.0,2019
FFBC,2020-12-31,annual,507814000.0,166594000.0,776202000.0,3675939000.0,256455000.0,68452000.0,2020
FFBC,2021-12-31,annual,706035000.0,319233000.0,409832000.0,4642688000.0,271193000.0,31099000.0,2021
FFBC,2022-12-31,annual,1633828000.0,1287156000.0,346672000.0,4005331000.0,1038145000.0,65863000.0,2022
FFBC,2023-12-31,annual,1281929000.0,937814000.0,342504000.0,4027145000.0,275910000.0,275234000.0,2023
FFBC,2024-12-31,annual,1102961000.0,755452000.0,345989000.0,3364212000.0,198475000.0,390085000.0,2024
FFBC,2025-12-31,annual,1189052000.0,675000000.0,512903000.0,4150485000.0,1010499000.0,359858000.0,2025
FHB,2018-12-31,annual,600026000.0,8000.0,600000000.0,5501979000.0,-403611000.0,79733000.0,2018
FHB,2019-12-31,annual,1000019000.0,800000000.0,200000000.0,4769661000.0,306002000.0,105290000.0,2019
FHB,2020-12-31,annual,200010000.0,8938000.0,200010000.0,1040944000.0,-840934000.0,47025000.0,2020
FHB,2021-12-31,annual,65800000.0,7755000.0,,9686501000.0,-1258469000.0,18752000.0,2021
FHB,2022-12-31,annual,75000000.0,75000000.0,,3677757000.0,-451624000.0,49671000.0,2022
FHB,2023-12-31,annual,500000000.0,500000000.0,,3995233000.0,-1239897000.0,287452000.0,2023
FHB,2024-12-31,annual,250000000.0,250000000.0,,1178337000.0,-920190000.0,357306000.0,2024
FHB,2025-12-31,annual,,,,228734000.0,-228734000.0,287561000.0,2025
FIBK,2018-12-31,annual,815200000.0,712500000.0,102700000.0,3092600000.0,-719300000.0,40900000.0,2018
FIBK,2019-12-31,annual,798500000.0,697700000.0,100800000.0,4036800000.0,-976000000.0,59000000.0,2019
FIBK,2020-12-31,annual,1290900000.0,1091500000.0,199400000.0,6285500000.0,-2077400000.0,26600000.0,2020
FIBK,2021-12-31,annual,1250499999.0,1051099999.0,199400000.0,7165200000.0,-2145300000.0,17300000.0,2021
FIBK,2022-12-31,annual,3663900000.0,3380000000.0,2610900000.0,7816500000.0,1740500000.0,78900000.0,2022
FIBK,2023-12-31,annual,3669600000.0,3385700000.0,283000000.0,6419400000.0,3091700000.0,656800000.0,2023
